origin,model,h,actual,pred,abs_error,scaled_error,pct_error
219,SARIMA,12,2.4258736331110478,3.991680827484447,1.565807194373399,1.8030641798153932,64.54611538711266
222,random walk,1,3.9736485455932016,3.8899590174238803,0.08368952816932129,0.09731175464614293,2.1061129893365496
222,random walk,3,3.732887347916536,3.8899590174238803,0.1570716695073444,0.182638379010026,4.207779524742743
222,random walk,6,2.7247087622872845,3.8899590174238803,1.1652502551365957,1.3549191805669067,42.766047926473234
222,random walk,12,3.5883113294442737,3.8899590174238803,0.3016476879796066,0.35074717762608,8.406396777905087
222,seasonal naive,1,3.9736485455932016,5.676255613850997,1.7026070682577954,1.9797420885188746,42.847449861815186
222,seasonal naive,3,3.732887347916536,5.499109611773257,1.7662222638567209,2.053711991818656,47.31517721375963
222,seasonal naive,6,2.7247087622872845,4.948787285147267,2.2240785228599824,2.5860939625854487,81.62628438104912
222,seasonal naive,12,3.5883113294442737,3.8899590174238803,0.3016476879796066,0.35074717762608,8.406396777905087
222,ETS,1,3.9736485455932016,3.3700910949683425,0.6035574506248591,0.701799088067844,15.188999321397151
222,ETS,3,3.732887347916536,3.200686398780854,0.532200949135682,0.6188278189351858,14.257085723005366
222,ETS,6,2.7247087622872845,4.410235643688647,1.6855268814013629,1.9598817429172044,61.86080893234366
222,ETS,12,3.5883113294442737,3.7221806716116705,0.13386934216739688,0.155659386121497,3.7307058913455373
222,SARIMA,1,3.9736485455932016,3.370724266264271,0.6029242793289304,0.7010628548598644,15.173065066299756
222,SARIMA,3,3.732887347916536,3.2012692113240195,0.5316181365925163,0.6181501414234846,14.2414728076172
222,SARIMA,6,2.7247087622872845,4.410937993729302,1.6862292314420175,1.9606984151619518,61.886586000717934
222,SARIMA,12,3.5883113294442737,3.859778474346924,0.2714671449026502,0.31565411798963267,7.565317498375836
225,random walk,1,3.2852955372984973,3.732887347916536,0.44759181061803854,0.5266126929741017,13.62409577879541
225,random walk,3,2.7247087622872845,3.732887347916536,1.0081785856292513,1.1861692447945882,37.00133385202334
225,random walk,6,2.4258736331110478,3.732887347916536,1.3070137148054881,1.5377627467254285,53.878062606637755
225,random walk,12,4.135455788061037,3.732887347916536,0.4025684401445013,0.47364059248124135,9.734560367123422
225,seasonal naive,1,3.2852955372984973,5.316068280314868,2.0307727430163705,2.389299083782555,61.814004857726665
225,seasonal naive,3,2.7247087622872845,4.948787285147267,2.2240785228599824,2.616732372051035,81.62628438104912
225,seasonal naive,6,2.4258736331110478,4.002168144029071,1.5762945109180229,1.8545841939525887,64.97842630395026
225,seasonal naive,12,4.135455788061037,3.732887347916536,0.4025684401445013,0.47364059248124135,9.734560367123422
225,ETS,1,3.2852955372984973,4.2407694051736495,0.9554738678751522,1.1241596800739964,29.083345989044247
225,ETS,3,2.7247087622872845,4.9429823885589155,2.218273626271631,2.6099026397987695,81.41323788343084
225,ETS,6,2.4258736331110478,3.834703054399975,1.4088294212889272,1.6575536859391489,58.07513639868298
225,ETS,12,4.135455788061037,3.5896060534932444,0.5458497345677928,0.6422177346878369,13.199264181318249
225,SARIMA,1,3.2852955372984973,4.240817953542124,0.9555224162436269,1.1242167994994539,29.08482373641655
225,SARIMA,3,2.7247087622872845,4.943052254557761,2.218343492270477,2.6099848404130945,81.4158020473449
225,SARIMA,6,2.4258736331110478,3.971699969563107,1.545826336452059,1.8187369621112128,63.72245921439951
225,SARIMA,12,4.135455788061037,3.726582434287557,0.4088733537734801,0.4810586181608019,9.887020312341091
228,random walk,1,3.2135146634250114,2.7247087622872845,0.4888059011377268,0.5797353401798133,15.210943541074439
228,random walk,3,2.4258736331110478,2.7247087622872845,0.2988351291762368,0.3544255191425158,12.318660176581307
228,random walk,6,3.5883113294442737,2.7247087622872845,0.8636025671569891,1.0242530355824202,24.067102541259604
228,random walk,12,4.965230872460983,2.7247087622872845,2.240522110173698,2.6573121247076736,45.124228212638954
228,seasonal naive,1,3.2135146634250114,4.272079227408679,1.0585645639836678,1.2554825671600347,32.94102174269945
228,seasonal naive,3,2.4258736331110478,4.002168144029071,1.5762945109180229,1.8695225085941607,64.97842630395026
228,seasonal naive,6,3.5883113294442737,3.8899590174238803,0.3016476879796066,0.35776128029198667,8.406396777905087
228,seasonal naive,12,4.965230872460983,2.7247087622872845,2.240522110173698,2.6573121247076736,45.124228212638954
228,ETS,1,3.2135146634250114,2.2540509172434957,0.9594637461815156,1.1379466573297634,29.857145420923796
228,ETS,3,2.4258736331110478,1.6143940817064482,0.8114795514045996,0.9624339081985732,33.45102318309641
228,ETS,6,3.5883113294442737,2.0345974889862264,1.5537138404580473,1.8427413002655941,43.29930426350918
228,ETS,12,4.965230872460983,2.4622454270552105,2.502985445405772,2.9685998374405487,50.41025301136067
228,SARIMA,1,3.2135146634250114,2.269875076315912,0.9436395871090992,1.1191788310380713,29.36472012557597
228,SARIMA,3,2.4258736331110478,1.7691587910149433,0.6567148420961044,0.7788793087349509,27.07127169084666
228,SARIMA,6,3.5883113294442737,2.189355804253684,1.3989555251905896,1.659194284285615,38.986458998451724
228,SARIMA,12,4.965230872460983,2.6169812340173957,2.348249638443587,2.785079516842077,47.293866061049705
231,random walk,1,2.67959491935585,2.4258736331110478,0.25372128624480217,0.3028764179420647,9.468643353966145
231,random walk,3,3.5883113294442737,2.4258736331110478,1.162437696333226,1.3876445715576842,32.395118193750875
231,random walk,6,4.135455788061037,2.4258736331110478,1.7095821549499894,2.040791007063312,41.33963080648843
231,random walk,12,3.9445442799660384,2.4258736331110478,1.5186706468549906,1.8128929281455628,38.50053489241262
231,seasonal naive,1,2.67959491935585,3.6835573269540447,1.0039624075981948,1.1984667989915718,37.4669469756846
231,seasonal naive,3,3.5883113294442737,3.8899590174238803,0.3016476879796066,0.3600879239104068,8.406396777905087
231,seasonal naive,6,4.135455788061037,3.732887347916536,0.4025684401445013,0.48056073233780133,9.734560367123422
231,seasonal naive,12,3.9445442799660384,2.4258736331110478,1.5186706468549906,1.8128929281455628,38.50053489241262
231,ETS,1,2.67959491935585,2.581696173813279,0.09789874554257105,0.1168653281315416,3.6534904897530187
231,ETS,3,3.5883113294442737,2.846032956220098,0.7422783732241758,0.8860849561557317,20.686008126812492
231,ETS,6,4.135455788061037,2.180787442607874,1.9546683454531633,2.3333593940730104,47.26609219463172
231,ETS,12,3.9445442799660384,2.2065125667921794,1.738031713173859,2.074752289596643,44.06166060807468
231,SARIMA,1,2.67959491935585,2.5814650113840965,0.09812990797175347,0.1171412752132776,3.662117257460057
231,SARIMA,3,3.5883113294442737,2.8458253324291056,0.742485997015168,0.8863328043005444,20.691794241001876
231,SARIMA,6,4.135455788061037,2.180510782929059,1.9549450051319783,2.333689652892634,47.272782138690935
231,SARIMA,12,3.9445442799660384,2.337460207613704,1.6070840723523343,1.9184352813669086,40.74194528667253
234,random walk,1,3.913296706950147,3.5883113294442737,0.32498537750587353,0.39060675643387155,8.3046444428476
234,random walk,3,4.135455788061037,3.5883113294442737,0.5471444586167635,0.6576244258165064,13.230572073732638
234,random walk,6,4.965230872460983,3.5883113294442737,1.376919543016709,1.654948541672294,27.731228987832505
234,random walk,12,4.062279357432998,3.5883113294442737,0.4739680279887244,0.5696721356722829,11.66753899190799
234,seasonal naive,1,3.913296706950147,3.9736485455932016,0.06035183864305438,0.07253814346387878,1.5422249617788366
234,seasonal naive,3,4.135455788061037,3.732887347916536,0.4025684401445013,0.4838554702192559,9.734560367123422
234,seasonal naive,6,4.965230872460983,2.7247087622872845,2.240522110173698,2.692930620109222,45.124228212638954
234,seasonal naive,12,4.062279357432998,3.5883113294442737,0.4739680279887244,0.5696721356722829,11.66753899190799
234,ETS,1,3.913296706950147,3.096201843675932,0.8170948632742152,0.9820834915458639,20.87996194673987
234,ETS,3,4.135455788061037,2.922957670987905,1.2124981170731322,1.4573269736837717,29.3195763469068
234,ETS,6,4.965230872460983,4.015888955174584,0.9493419172863984,1.1410340056030703,19.119794057347903
234,ETS,12,4.062279357432998,3.4060517047239873,0.6562276527090107,0.7887338097303997,16.15417343241723
234,SARIMA,1,3.913296706950147,3.082511430736544,0.8307852762136032,0.9985382866309075,21.229805415421236
234,SARIMA,3,4.135455788061037,2.909303420730579,1.2261523673304584,1.4737383040811038,29.64975156717504
234,SARIMA,6,4.965230872460983,4.002243401876861,0.9629874705841219,1.1574348829418453,19.394616188447724
234,SARIMA,12,4.062279357432998,3.523563637177659,0.5387157202553392,0.6474937480073911,13.261414906624244
237,random walk,1,4.11649260121872,4.135455788061037,0.018963186842317015,0.02301989070778138,0.46066369308432165
237,random walk,3,4.965230872460983,4.135455788061037,0.8297750843999454,1.0072848996193786,16.7117120173039
237,random walk,6,3.9445442799660384,4.135455788061037,0.1909115080949988,0.23175229394447178,4.839887564822634
237,random walk,12,4.031600646627691,4.135455788061037,0.10385514143334618,0.12607237512957475,2.576027502134116
237,seasonal naive,1,4.11649260121872,3.2852955372984973,0.8311970639202229,1.0090110764174915,20.191875570823093
237,seasonal naive,3,4.965230872460983,2.7247087622872845,2.240522110173698,2.7198262894014897,45.124228212638954
237,seasonal naive,6,3.9445442799660384,2.4258736331110478,1.5186706468549906,1.8435525949522311,38.50053489241262
237,seasonal naive,12,4.031600646627691,4.135455788061037,0.10385514143334618,0.12607237512957475,2.576027502134116
237,ETS,1,4.11649260121872,4.592612932551118,0.47612033133239784,0.5779744766616075,11.566165118126015
237,ETS,3,4.965230872460983,5.228380461252034,0.26314958879105177,0.3194439217489389,5.299845979984078
237,ETS,6,3.9445442799660384,4.161247740195027,0.216703460228989,0.26306179504266586,5.49375149189236
237,ETS,12,4.031600646627691,4.01380152470135,0.017799121926341144,0.021606802951733457,0.44149020417559354
237,SARIMA,1,4.11649260121872,4.5867918106018015,0.47029920938308134,0.5709080699345006,11.424755366834512
237,SARIMA,3,4.965230872460983,5.222561848845058,0.2573309763840754,0.3123805614185626,5.182658832871775
237,SARIMA,6,3.9445442799660384,4.286559015889035,0.342014735922997,0.41518031261649074,8.670576666107085
237,SARIMA,12,4.031600646627691,4.139176461161567,0.10757581453387566,0.1305889940315433,2.6683152415867255
240,random walk,1,4.537695345475809,4.965230872460983,0.4275355269851735,0.5201231889532472,9.421864943212563
240,random walk,3,3.9445442799660384,4.965230872460983,1.0206865924949442,1.2417278375761842,25.87590656996585
240,random walk,6,4.062279357432998,4.965230872460983,0.9029515150279845,1.0984958952494446,22.227706062996372
240,random walk,12,3.8197042072982748,4.965230872460983,1.1455266651627078,1.3936034423077746,29.989931235354828
240,seasonal naive,1,4.537695345475809,3.2135146634250114,1.3241806820507978,1.6109470105450008,29.18178901919975
240,seasonal naive,3,3.9445442799660384,2.4258736331110478,1.5186706468549906,1.8475559806268478,38.50053489241262
240,seasonal naive,6,4.062279357432998,3.5883113294442737,0.4739680279887244,0.5766111740882913,11.66753899190799
240,seasonal naive,12,3.8197042072982748,4.965230872460983,1.1455266651627078,1.3936034423077746,29.989931235354828
240,ETS,1,4.537695345475809,4.536896554228519,0.0007987912472904313,0.0009717785414896037,0.01760345696382736
240,ETS,3,3.9445442799660384,3.8899288605850595,0.05461541938097891,0.06644300719233293,1.3845812216728148
240,ETS,6,4.062279357432998,4.347306594419086,0.285027236986088,0.3467531142619597,7.01643614106835
240,ETS,12,3.8197042072982748,4.8222503490843085,1.0025461417860337,1.219658866750995,26.24669574859953
240,SARIMA,1,4.537695345475809,4.533478954821897,0.0042163906539123275,0.005129497817994432,0.09291920970666684
240,SARIMA,3,3.9445442799660384,4.017631246213876,0.07308696624783728,0.08891477679950037,1.852862106759429
240,SARIMA,6,4.062279357432998,4.474940293430481,0.4126609359974829,0.5020273367712105,10.15835937630464
240,SARIMA,12,3.8197042072982748,4.950030429257429,1.1303262219591539,1.3751111709209118,29.591983059825672
243,random walk,1,4.233309613780243,3.9445442799660384,0.28876533381420444,0.35373598722260835,6.821266577672877
243,random walk,3,4.062279357432998,3.9445442799660384,0.11773507746695966,0.14422483927832414,2.8982516244613428
243,random walk,6,4.031600646627691,3.9445442799660384,0.08705636666165262,0.10664358286471798,2.1593499528400106
243,random walk,12,3.599378972086202,3.9445442799660384,0.34516530787983646,0.42282565336055417,9.58957949570335
243,seasonal naive,1,4.233309613780243,2.67959491935585,1.553714694424393,1.9032921785830053,36.70212755917381
243,seasonal naive,3,4.062279357432998,3.5883113294442737,0.4739680279887244,0.5806082955941614,11.66753899190799
243,seasonal naive,6,4.031600646627691,4.135455788061037,0.10385514143334618,0.12722199198157771,2.576027502134116
243,seasonal naive,12,3.599378972086202,3.9445442799660384,0.34516530787983646,0.42282565336055417,9.58957949570335
243,ETS,1,4.233309613780243,4.098535552532549,0.1347740612476942,0.16509750314463917,3.1836570802423365
243,ETS,3,4.062279357432998,4.395105229993715,0.3328258725607167,0.4077099111877531,8.193081845829365
243,ETS,6,4.031600646627691,3.790390754801394,0.24120989182629682,0.29548082550633553,5.982980780302767
243,ETS,12,3.599378972086202,3.807126148866002,0.20774717677980004,0.25448917880909927,5.771750582278632
243,SARIMA,1,4.233309613780243,4.097666314367544,0.13564329941269904,0.16616231524091174,3.204190380291435
243,SARIMA,3,4.062279357432998,4.3942444393177595,0.3319650818847615,0.40665544722031943,8.171892001404208
243,SARIMA,6,4.031600646627691,3.78955283693855,0.24204780968914097,0.29650727040022073,6.0037645318766
243,SARIMA,12,3.599378972086202,3.9280960629498143,0.32871709086361234,0.4026766756164689,9.132605747071077
246,random walk,1,4.0650839508795436,4.062279357432998,0.002804593446545489,0.0034678626432827686,0.06899226388519411
246,random walk,3,4.031600646627691,4.062279357432998,0.03067871080530704,0.0379340382745468,0.7609560939764416
246,random walk,6,3.8197042072982748,4.062279357432998,0.2425751501347233,0.29994268951069225,6.350626566089519
246,random walk,12,3.935633936401986,4.062279357432998,0.12664542103101217,0.15659628851990243,3.2179166832470516
246,seasonal naive,1,4.0650839508795436,3.913296706950147,0.15178724392939635,0.1876839987620877,3.7339264271911246
246,seasonal naive,3,4.031600646627691,4.135455788061037,0.10385514143334618,0.1284162471866163,2.576027502134116
246,seasonal naive,6,3.8197042072982748,4.965230872460983,1.1455266651627078,1.4164367152376893,29.989931235354828
246,seasonal naive,12,3.935633936401986,4.062279357432998,0.12664542103101217,0.15659628851990243,3.2179166832470516
246,ETS,1,4.0650839508795436,3.6181210694004844,0.44696288147905916,0.5526668692478215,10.995169764756072
246,ETS,3,4.031600646627691,3.4646225034036964,0.5669781432239946,0.7010650063616725,14.063350835560914
246,ETS,6,3.8197042072982748,4.5443651284405195,0.7246609211422448,0.8960387968428888,18.971650206778882
246,ETS,12,3.935633936401986,3.922468437714833,0.013165498687152777,0.01627905860423429,0.33452040763701896
246,SARIMA,1,4.0650839508795436,3.619080470230641,0.4460034806489026,0.5514805759891916,10.971568755730196
246,SARIMA,3,4.031600646627691,3.465640813602212,0.5659598330254791,0.6998058720293665,14.038092624548193
246,SARIMA,6,3.8197042072982748,4.545422553035758,0.7257183457374832,0.8973462958875124,18.999333622505628
246,SARIMA,12,3.935633936401986,4.0453217331803835,0.10968779677839757,0.1356282898472598,2.78704266074796
249,random walk,1,3.898776225051994,4.031600646627691,0.13282442157569685,0.16607062746408255,3.4068234212114983
249,random walk,3,3.8197042072982748,4.031600646627691,0.21189643932941626,0.26493452197558676,5.547456761823275
249,random walk,6,3.599378972086202,4.031600646627691,0.4322216745414891,0.5404075835088384,12.008229138788716
249,random walk,12,3.9683012529759667,4.031600646627691,0.06329939365172432,0.07914335253360708,1.5951257129043293
249,seasonal naive,1,3.898776225051994,4.11649260121872,0.217716376166726,0.27221120009627814,5.584223448572572
249,seasonal naive,3,3.8197042072982748,4.965230872460983,1.1455266651627078,1.4322541728667852,29.989931235354828
249,seasonal naive,6,3.599378972086202,3.9445442799660384,0.34516530787983646,0.43156084233929737,9.58957949570335
249,seasonal naive,12,3.9683012529759667,4.031600646627691,0.06329939365172432,0.07914335253360708,1.5951257129043293
249,ETS,1,3.898776225051994,4.461822463516589,0.5630462384645951,0.7039777851380882,14.441614649404155
249,ETS,3,3.8197042072982748,5.108337227740538,1.2886330204422634,1.6111803216385272,33.736461006066484
249,ETS,6,3.599378972086202,4.045447624589123,0.44606865250292094,0.5577204864468406,12.392933780028706
249,ETS,12,3.9683012529759667,3.9090897084849856,0.059211544490981094,0.07403230693634648,1.4921131415256415
249,SARIMA,1,3.898776225051994,4.461473326465236,0.5626971014132418,0.7035412584173137,14.432659607329418
249,SARIMA,3,3.8197042072982748,5.10789177702565,1.2881875697273748,1.6106233737606575,33.724799089574695
249,SARIMA,6,3.599378972086202,4.16665726488377,0.5672782927975679,0.7092691307370476,15.760449155171152
249,SARIMA,12,3.9683012529759667,4.030438467588912,0.06213721461294508,0.07769027786626753,1.5658391500984514
252,random walk,1,5.2135324992838905,3.8197042072982748,1.3938282919856158,1.758789218427254,26.734815447627234
252,random walk,3,3.599378972086202,3.8197042072982748,0.2203252352120728,0.2780153412486776,6.121201377257927
252,random walk,6,3.935633936401986,3.8197042072982748,0.11592972910371113,0.14628484642992423,2.945643090213207
252,random walk,12,5.369631855687748,3.8197042072982748,1.5499276483894735,1.9557617340700715,28.864691100707816
252,seasonal naive,1,5.2135324992838905,4.537695345475809,0.6758371538080814,0.8527988033855193,12.963133036974675
252,seasonal naive,3,3.599378972086202,3.9445442799660384,0.34516530787983646,0.43554362152411025,9.58957949570335
252,seasonal naive,6,3.935633936401986,4.062279357432998,0.12664542103101217,0.15980634225411683,3.2179166832470516
252,seasonal naive,12,5.369631855687748,3.8197042072982748,1.5499276483894735,1.9557617340700715,28.864691100707816
252,ETS,1,5.2135324992838905,3.420001618166416,1.7935308811174746,2.2631501991769736,34.4014520167243
252,ETS,3,3.599378972086202,2.7755844697177126,0.8237945023684894,1.0394974024392214,22.88712882853282
252,ETS,6,3.935633936401986,3.2167536502299034,0.7188802861720824,0.9071123781381858,18.265933717130544
252,ETS,12,5.369631855687748,3.6576034128066253,1.712028442881123,2.160307108338703,31.883534828699062
252,SARIMA,1,5.2135324992838905,3.4200331093693004,1.7934993899145901,2.263110462296594,34.400847988593874
252,SARIMA,3,3.599378972086202,2.8993307410379785,0.7000482310482234,0.8833493251831575,19.449139323122598
252,SARIMA,6,3.935633936401986,3.340469600662867,0.5951643357391188,0.7510025610107095,15.122451563247438
252,SARIMA,12,5.369631855687748,3.781385200854463,1.5882466548332852,2.004114214631512,29.57831556275027
255,random walk,1,3.731731498407478,3.599378972086202,0.13235252632127592,0.16645551883920096,3.5466787033782454
255,random walk,3,3.935633936401986,3.599378972086202,0.33625496431578394,0.42289706213521133,8.54385773040653
255,random walk,6,3.9683012529759667,3.599378972086202,0.36892228088976475,0.463981696335596,9.296730700903746
255,random walk,12,3.87509972384167,3.599378972086202,0.27572075175546784,0.3467651284327104,7.115191128091168
255,seasonal naive,1,3.731731498407478,4.233309613780243,0.501578115372765,0.6308186761021497,13.440895080120697
255,seasonal naive,3,3.935633936401986,4.062279357432998,0.12664542103101217,0.1592778759292742,3.2179166832470516
255,seasonal naive,6,3.9683012529759667,4.031600646627691,0.06329939365172432,0.07960961309441078,1.5951257129043293
255,seasonal naive,12,3.87509972384167,3.599378972086202,0.27572075175546784,0.3467651284327104,7.115191128091168
255,ETS,1,3.731731498407478,3.766221150511735,0.03448965210425703,0.043376527031012684,0.9242265184131158
255,ETS,3,3.935633936401986,4.040470678781482,0.1048367423794958,0.13184980167156352,2.6637828637929446
255,ETS,6,3.9683012529759667,3.462967751691331,0.5053335012846358,0.6355417042737804,12.734252494204384
255,ETS,12,3.87509972384167,3.458718826712106,0.4163808971295637,0.5236688727662915,10.74503694879818
255,SARIMA,1,3.731731498407478,3.755202847539289,0.02347134913181126,0.02951916148625585,0.6289667180457033
255,SARIMA,3,3.935633936401986,4.029513907942255,0.09387997154026939,0.11806982311325112,2.3853837287035855
255,SARIMA,6,3.9683012529759667,3.452156250953537,0.5161450020224296,0.6491389812941781,13.006699066391562
255,SARIMA,12,3.87509972384167,3.5628110035264697,0.31228872031520005,0.3927554872773177,8.058856353910949
258,random walk,1,3.749862860408086,3.935633936401986,0.18577107599389997,0.23596882710340703,4.954076533179752
258,random walk,3,3.9683012529759667,3.935633936401986,0.03266731657398081,0.04149444866665388,0.8232065685406939
258,random walk,6,5.369631855687748,3.935633936401986,1.4339979192857624,1.8214827322941196,26.705702696672013
258,random walk,12,3.128733558988534,3.935633936401986,0.8069003774134518,1.0249353115325703,25.789999761894357
258,seasonal naive,1,3.749862860408086,4.0650839508795436,0.31522109047145763,0.4003979123168197,8.406203165444644
258,seasonal naive,3,3.9683012529759667,4.031600646627691,0.06329939365172432,0.08040370976181836,1.5951257129043293
258,seasonal naive,6,5.369631855687748,3.8197042072982748,1.5499276483894735,1.9687381758913602,28.864691100707816
258,seasonal naive,12,3.128733558988534,3.935633936401986,0.8069003774134518,1.0249353115325703,25.789999761894357
258,ETS,1,3.749862860408086,3.5059915082329667,0.24387135217511924,0.30976855050769253,6.503473893671393
258,ETS,3,3.9683012529759667,3.358209046072603,0.6100922069033636,0.7749470240062722,15.374140419551926
258,ETS,6,5.369631855687748,4.376482192726323,0.9931496629614252,1.261511566606024,18.495675116152288
258,ETS,12,3.128733558988534,3.790260552423754,0.6615269934352197,0.8402801561168638,21.14360270578873
258,SARIMA,1,3.749862860408086,3.505298625451616,0.24456423495646984,0.3106486591917851,6.521951443575051
258,SARIMA,3,3.9683012529759667,3.3575711752440927,0.610730077731874,0.7757572557952728,15.390214572894797
258,SARIMA,6,5.369631855687748,4.375844429655983,0.9937874260317656,1.2623216615192012,18.507552337672884
258,SARIMA,12,3.128733558988534,3.904597430626273,0.7758638716377391,0.9855123398664993,24.798016737755148
261,random walk,1,4.331024141408149,3.9683012529759667,0.3627228884321827,0.4651842041225266,8.374991147342122
261,random walk,3,5.369631855687748,3.9683012529759667,1.4013306027117816,1.7971759762739654,26.09733107172759
261,random walk,6,3.87509972384167,3.9683012529759667,0.09320152913429691,0.11952893113732059,2.4051388551595627
261,random walk,12,3.3293091186677,3.9683012529759667,0.6389921343082667,0.819493494671819,19.19293497637054
261,seasonal naive,1,4.331024141408149,3.898776225051994,0.4322479163561552,0.5543485381440243,9.980270306588919
261,seasonal naive,3,5.369631855687748,3.8197042072982748,1.5499276483894735,1.9877484508352448,28.864691100707816
261,seasonal naive,6,3.87509972384167,3.599378972086202,0.27572075175546784,0.35360585878608713,7.115191128091168
261,seasonal naive,12,3.3293091186677,3.9683012529759667,0.6389921343082667,0.819493494671819,19.19293497637054
261,ETS,1,4.331024141408149,4.3747019423326865,0.0436778009245371,0.05601582836066821,1.0084866650116642
261,ETS,3,5.369631855687748,4.986554487562149,0.38307736812559945,0.4912883809982589,7.134145848748033
261,ETS,6,3.87509972384167,3.9638750739553745,0.08877535011370474,0.113852452947875,2.29091781993407
261,ETS,12,3.3293091186677,3.850610763158071,0.5213016444903711,0.6685580048399878,15.6579526234855
261,SARIMA,1,4.331024141408149,4.369992957041848,0.03896881563369892,0.04997665728929864,0.8997598341954509
261,SARIMA,3,5.369631855687748,4.981864242163904,0.38776761352384437,0.4973035185655421,7.221493464456115
261,SARIMA,6,3.87509972384167,4.074243677821538,0.19914395397986784,0.2553977835210647,5.139066557555372
261,SARIMA,12,3.3293091186677,3.9609858378006133,0.6316767191329133,0.810111634042947,18.97320725165026
264,random walk,1,4.12568721395881,5.369631855687748,1.2439446417289384,1.6018911489574787,30.15121062789705
264,random walk,3,3.87509972384167,5.369631855687748,1.4945321318460785,1.9245854787471048,38.56757860064668
264,random walk,6,3.128733558988534,5.369631855687748,2.240898296699214,2.885719369478637,71.62317450334946
264,random walk,12,2.8847196992691875,5.369631855687748,2.484912156418561,3.1999484991319394,86.14050637391516
264,seasonal naive,1,4.12568721395881,5.2135324992838905,1.0878452853250806,1.4008740224768723,26.367614143032352
264,seasonal naive,3,3.87509972384167,3.599378972086202,0.27572075175546784,0.3550597164895616,7.115191128091168
264,seasonal naive,6,3.128733558988534,3.935633936401986,0.8069003774134518,1.039086892864091,25.789999761894357
264,seasonal naive,12,2.8847196992691875,5.369631855687748,2.484912156418561,3.1999484991319394,86.14050637391516
264,ETS,1,4.12568721395881,5.035461448967651,0.9097742350088414,1.1715628217865581,22.05145925582337
264,ETS,3,3.87509972384167,4.346840703907276,0.47174098006560605,0.6074849918701499,12.173647484817106
264,ETS,6,3.128733558988534,4.783236115760925,1.6545025567723908,2.1305875781880106,52.88090294615125
264,ETS,12,2.8847196992691875,5.269434054767059,2.3847143554978714,3.0709186652827647,82.66710821512443
264,SARIMA,1,4.12568721395881,5.0610325750879905,0.9353453611291807,1.2044920689788723,22.671262086096643
264,SARIMA,3,3.87509972384167,4.487554349010402,0.6124546251687324,0.7886891508550314,15.804873908162584
264,SARIMA,6,3.128733558988534,4.92392575937265,1.7951922003841156,2.3117608292246214,57.377599163940005
264,SARIMA,12,2.8847196992691875,5.40998146118884,2.5252617619196527,3.2519087502137634,87.53924211629298
267,random walk,1,3.462686853350447,3.87509972384167,0.4124128704912229,0.5315790245579315,11.910198292755753
267,random walk,3,3.128733558988534,3.87509972384167,0.7463661648531357,0.9620276821213269,23.855216520719747
267,random walk,6,3.3293091186677,3.87509972384167,0.5457906051739698,0.7034960794644664,16.393509455570786
267,random walk,12,2.3156857214807354,3.87509972384167,1.5594140023609344,2.010004618113991,67.34134895316396
267,seasonal naive,1,3.462686853350447,3.731731498407478,0.26904464505703096,0.34678473979631824,7.769823159050815
267,seasonal naive,3,3.128733558988534,3.935633936401986,0.8069003774134518,1.0400531754258093,25.789999761894357
267,seasonal naive,6,3.3293091186677,3.9683012529759667,0.6389921343082667,0.8236280673083607,19.19293497637054
267,seasonal naive,12,2.3156857214807354,3.87509972384167,1.5594140023609344,2.010004618113991,67.34134895316396
267,ETS,1,3.462686853350447,4.040390618595091,0.5777037652446442,0.7446305049752997,16.683684944991956
267,ETS,3,3.128733558988534,4.311466029471335,1.1827324704828008,1.5244814552547294,37.802275207645295
267,ETS,6,3.3293091186677,3.761759605052627,0.4324504863849272,0.5574064830913056,12.989195985441636
267,ETS,12,2.3156857214807354,3.75259749241576,1.4369117709350245,1.8521055287621204,62.05124286106536
267,SARIMA,1,3.462686853350447,3.9694307876934705,0.5067439343430236,0.6531669246836608,14.634414135736973
267,SARIMA,3,3.128733558988534,4.245256764169107,1.116523205180573,1.4391411102161897,35.68610698641675
267,SARIMA,6,3.3293091186677,3.7486120435937162,0.4193029249260163,0.5404599511188218,12.594292388620557
267,SARIMA,12,2.3156857214807354,3.7329078911568847,1.4172221696761493,1.8267266432325275,61.20097198552163
270,random walk,1,3.084470419494019,3.128733558988534,0.04426313949451499,0.05748845375041949,1.435032063033238
270,random walk,3,3.3293091186677,3.128733558988534,0.20057555967916585,0.2605052176090922,6.024540003045161
270,random walk,6,2.8847196992691875,3.128733558988534,0.24401385971934664,0.31692237941403434,8.458841244824061
270,random walk,12,2.1112981919882694,3.128733558988534,1.0174353670002647,1.321433289816324,48.190036389038774
270,seasonal naive,1,3.084470419494019,3.749862860408086,0.6653924409140668,0.8642040081704379,21.57233983210702
270,seasonal naive,3,3.3293091186677,3.9683012529759667,0.6389921343082667,0.8299155952237578,19.19293497637054
270,seasonal naive,6,2.8847196992691875,5.369631855687748,2.484912156418561,3.2273751751347364,86.14050637391516
270,seasonal naive,12,2.1112981919882694,3.128733558988534,1.0174353670002647,1.321433289816324,48.190036389038774
270,ETS,1,3.084470419494019,2.725588341579933,0.3588820779140862,0.46611189295723177,11.635127886003774
270,ETS,3,3.3293091186677,2.594418270725609,0.7348908479420908,0.9544677355920655,22.073373836676794
270,ETS,6,2.8847196992691875,3.630307821984669,0.7455881227154815,0.9683612323726499,25.84612026271974
270,ETS,12,2.1112981919882694,2.9736211620984285,0.8623229701101591,1.119975102336456,40.84325811400829
